Ntime;time;Close Price;Open Price;High Price;Low Price;Volume;MACD;CCI;ATR;BOLL;EMA20;MA10;MTM6;MA5;MTM12;ROC;SMI;WVAD;US Dollar Index;Federal Fund Rate
20160106;736335;1990.26;2011.71;2011.71;1979.05;433666;-10.5446723875782;-141.725425347275;37.6600000000001;2049.60730769231;2041.84422719575;2042.604;-66.24;2025.386;-51.6300000000001;-0.76238438333624;-0.0238895128422684;-29808154.139061;99.2229;0.36
20160107;736336;1943.09;1985.32;1985.32;1938.83;507659;-17.0502095924803;-192.940711663947;51.4300000000001;2044.32576923077;2032.43906270092;2033.016;-135.27;2001.332;-62.46;-3.86215768250749;-0.0587126808733269;-32597363.8358431;98.2844;0.36
20160108;736337;1922.03;1945.97;1960.4;1918.46;466494;-23.6328360682014;-187.229446792634;41.9400000000001;2037.37961538462;2021.92391387226;2018.79;-141.33;1976.95;-99.1200000000001;-5.73524867948033;-0.0674239079277434;-31704721.2443771;98.3897;0.36
20160111;736340;1923.67;1926.12;1935.65;1901.1;460729;-28.3900182236159;-165.292540022272;34.5500000000002;2031.38576923077;2012.56639826538;2005.058;-120.27;1959.152;-115.3;-6.81202737987395;-0.0645903233649404;-39281583.809382;98.8438;0.36
20160112;736341;1938.68;1927.83;1947.38;1914.35;488726;-30.596243351378;-113.476838884202;33.0300000000002;2027.11884615385;2005.52959843058;1993.276;-73.98;1943.546;-125.61;-5.93452661099761;-0.0672068361592795;-33177714.9219648;98.9391;0.36
20160113;736342;1890.28;1940.34;1950.33;1886.41;508703;-35.8370608349364;-118.048879236103;63.9199999999998;2019.37230769231;1994.5534461991;1974.468;-126.43;1923.55;-170.71;-8.28291258084706;-0.0838825992555832;-36992292.1881592;98.9575;0.36
20160114;736343;1921.84;1891.68;1934.47;1878.93;524111;-37.01710802764;-96.3889092523359;55.54;2013.40192307692;1987.6283560849;1960.316;-68.4200000000001;1919.3;-134.66;-6.5480184779966;-0.0597375656819672;-29764287.6292653;99.0721;0.36
20160115;736344;1880.33;1916.68;1916.68;1857.83;546846;-40.8311380728903;-108.145511737319;64.01;2006.35346153846;1977.40946502919;1943.955;-62.76;1910.96;-198.03;-9.52818568486692;-0.0657488100324944;-38315675.1984037;98.9195;0.36
20160119;736348;1881.33;1888.66;1901.44;1864.6;492835;-43.2742540562299;-97.1395677633025;36.8400000000001;1999.95769230769;1968.25903978832;1930.822;-42.3400000000001;1902.492;-182.03;-7.95571298570409;-0.0671291360681507;-33542712.0887968;99.1251;0.36
20160120;736349;1859.33;1876.18;1876.18;1812.29;641607;-46.4502081280066;-123.319273973508;69.04;1992.53846153846;1957.88484552276;1915.084;-79.3500000000001;1886.622;-184.61;-7.61827631095168;-0.065785374775155;-38615654.2818232;99.0828;0.37
20160121;736350;1868.99;1861.46;1889.85;1848.98;507881;-47.6385458409027;-92.9673338019309;40.8699999999999;1987.02384615385;1949.41866975869;1902.957;-21.29;1882.364;-143.67;-7.32480128526164;-0.0381351352742281;-41393190.8916789;99.0836;0.37
20160122;736351;1906.9;1877.4;1908.85;1877.4;490176;-45.002530706096;-46.6798653512348;39.8599999999999;1982.59923076923;1945.36927263881;1899.338;-14.9399999999998;1879.376;-109.81;-4.18839749580456;-0.00787188545444134;-39077275.1196686;99.5279;0.38
20160125;736354;1877.08;1906.28;1906.28;1875.97;440138;-44.8032307491264;-58.1705815036384;30.9300000000001;1976.20192307692;1938.8655323875;1894.843;-3.25;1878.726;-113.18;-3.39716636903077;-0.0242193307583942;-40473745.6527938;99.2929;0.38
20160126;736355;1903.63;1878.79;1906.73;1878.79;435794;-42.0185572130495;-29.7640364490078;29.6500000000001;1969.685;1935.50976739821;1892.839;23.3000000000002;1883.186;-39.4599999999998;-0.957321165642569;-0.0180793116966183;-16254693.8803403;99.0243;0.38
20160127;736356;1882.95;1902.52;1916.99;1872.7;475404;-41.0076755854896;-32.0603668885076;44.29;1963.57192307692;1930.50407526505;1887.266;1.62000000000012;1887.91;-39.0799999999999;-2.11678718283282;-0.00387773239943285;-23722808.8799495;98.9821;0.38
20160128;736357;1893.36;1885.22;1902.96;1873.65;469301;-38.9179230216125;-25.4954686927891;29.3099999999999;1959.25692307692;1926.96654428743;1887.574;34.03;1892.784;-30.3100000000002;-2.33767305589371;-0.0148191316654873;-25330032.0939393;98.5974;0.38
20160129;736358;1940.24;1894;1940.24;1894;549757;-33.09742830038;111.380826737027;46.8800000000001;1956.145;1928.23068292672;1889.414;71.25;1899.452;1.55999999999995;2.64299468861756;0.0308776233867976;-18491123.9566645;99.5558;0.29
20160201;736361;1939.38;1936.94;1947.2;1920.3;432253;-28.2286369569599;139.053872004027;26.9000000000001;1952.31461538462;1929.29252264798;1895.319;32.48;1911.912;49.1000000000001;0.912667027432054;0.029932246388021;-17108448.1960109;99.0258;0.38
20160202;736362;1903.03;1935.26;1935.26;1897.29;446319;-26.992078075853;64.3029845287113;42.0900000000001;1946.11230769231;1926.79133001484;1897.489;25.95;1911.792;-18.8099999999999;1.20723490025687;0.0229633794527675;-23457504.6358517;98.8701;0.38
20160203;736363;1912.53;1907.07;1918.01;1872.23;517295;-24.9578273504749;23.7901241857082;45.78;1940.40230769231;1925.43310810867;1902.809;8.89999999999986;1917.708;32.2;1.71246536512208;0.0227656559635666;-25604838.5835796;97.2096;0.38
20160204;736364;1915.45;1911.67;1927.35;1900.52;519332;-22.8466870117827;77.9294785771238;26.8299999999999;1934.97730769231;1924.48233590784;1907.455;32.5;1922.126;34.1200000000001;1.81361058400175;0.00446370304628153;-21341532.4861737;96.5033;0.38
20160205;736365;1880.05;1913.07;1913.07;1872.65;492994;-23.7562301992832;-29.176486864403;42.8;1927.35;1920.250684869;1904.77;-13.3099999999999;1910.088;20.72;1.11437991104323;0.00157974521954205;-24172003.1984296;96.9734;0.38
20160208;736368;1853.44;1873.25;1873.25;1828.46;563646;-26.3208440333726;-152.286192432245;51.5899999999999;1919.27615384615;1913.88776250052;1902.406;-39.9199999999998;1892.9;-15.55;-0.316780775870871;-0.0263654176494382;-24430056.0903439;96.7299;0.38
20160209;736369;1852.21;1848.46;1868.25;1834.94;518322;-28.1283238859116;-154.170563055647;33.3099999999999;1911.90192307692;1908.01368988143;1897.264;-41.1499999999999;1882.736;-54.6900000000001;-0.382933637385504;-0.0163254467723519;-24497044.6648724;96.0238;0.38
20160210;736370;1851.86;1857.1;1881.6;1850.32;447117;-29.251810107862;-113.57649572104;31.28;1905.71730769231;1902.66571941653;1894.155;-41.5;1870.602;-25.22;-0.40175762236935;-0.0219187053703469;-20954510.2981969;95.7935;0.38
20160211;736371;1829.08;1847;1847;1810.1;550080;-31.6158883716935;-172.563649375862;41.76;1898.50076923077;1895.65755566257;1887.727;-64.28;1853.328;-74.5500000000002;-1.62693013074602;-0.057291881416732;-17794728.8060358;95.5945;0.38
20160212;736372;1864.78;1833.4;1864.78;1833.4;469692;-30.259928169605;-81.0882205204276;35.7;1893.67461538462;1892.71683607566;1880.181;-28.5799999999999;1850.274;-18.1700000000001;0.293116337605484;-0.0384659014736669;-5186188.29170108;95.9536;0.38
20160216;736376;1895.58;1871.44;1895.77;1871.44;457067;-26.3957436446685;6.32577383172638;30.99;1891.84730769231;1892.98951835417;1875.801;-43.8000000000002;1858.702;2.22000000000003;-0.593633646232113;-0.00391480954057479;3710042.10700912;96.8637;0.38
20160217;736377;1926.82;1898.8;1930.68;1898.8;501154;-20.5753626790381;78.3996596636899;35.1000000000001;1892.03153846154;1896.21146898711;1878.18;23.79;1873.624;-13.4200000000001;2.64986042150574;0.00741636478757744;8412514.28956262;96.8524;0.37
20160218;736378;1917.83;1927.57;1930;1915.09;443649;-16.4979090714471;73.0776222505002;14.9100000000001;1891.80692307692;1898.27037670262;1878.71;5.29999999999995;1886.818;-21.5500000000002;0.745943276792224;0.00124098590594572;10493871.0869566;96.8293;0.38
20160219;736379;1917.78;1916.74;1918.78;1902.17;414285;-13.119301155853;58.0920139015558;16.6099999999999;1891.00307692308;1900.12843606427;1878.943;2.32999999999993;1904.558;14.75;1.84975703019198;0.0196737894857596;6033391.29292165;96.6038;0.38
20160222;736382;1945.5;1924.44;1946.7;1924.44;405471;-8.11145391536365;118.483177535895;28.9200000000001;1893.12692307692;1904.44953739149;1885.488;65.4500000000001;1920.702;32.97;2.75383445303588;0.047319455152917;19692498.1684785;97.3696;0.38
20160223;736383;1921.27;1942.38;1942.38;1919.44;389065;-6.02836614671401;85.9196475446657;26.0599999999999;1893.105;1906.05148621135;1892.271;56.49;1925.84;5.81999999999994;-0.977714097225087;0.035944973897474;15668988.300712;97.4617;0.38
20160224;736384;1929.8;1917.56;1932.08;1891;431725;-3.64716215535964;57.9584194718569;41.0799999999999;1895.00769230769;1908.31324942931;1900.03;34.22;1926.436;49.75;-0.493972300425917;0.0403876049331537;20486010.6237891;97.5089;0.38
20160225;736385;1951.7;1931.87;1951.83;1925.41;411821;0.00702515587681774;102.068296440385;26.4199999999998;1897.71423076923;1912.44532091223;1910.014;24.8800000000001;1933.21;98.26;2.55750040724529;0.0628272787825999;23342062.2602004;97.4384;0.37
20160226;736386;1948.05;1954.95;1962.96;1945.78;434851;2.57874427259026;101.621632917477;17.1800000000001;1901.12653846154;1915.83624273012;1921.911;30.22;1939.264;95.8399999999999;1.85722576900754;0.0427453094119761;13060914.9235946;98.1378;0.37
20160229;736389;1932.23;1947.13;1958.27;1931.81;458818;3.30224222132483;72.474909418192;26.46;1903.55884615385;1917.3975529463;1928.656;14.45;1936.61;80.3700000000001;0.876034352240986;0.0189677212340146;15608352.6419022;98.2616;0.29
20160301;736390;1978.35;1937.09;1978.35;1937.09;481975;7.51054127265479;113.168640096666;46.1199999999999;1906.30692307692;1923.20254790379;1936.933;32.8499999999999;1948.026;149.27;5.228584346161;0.0260469583238557;16820645.9286596;98.3451;0.36
20160302;736391;1986.45;1976.6;1986.51;1968.8;466661;11.368205301216;137.325207507665;17.71;1910.51346153846;1929.2261147701;1942.896;65.1800000000001;1959.356;121.67;6.5246302512897;0.0345440358428353;24162367.9752721;98.1782;0.37
20160303;736392;1993.4;1985.6;1993.69;1977.37;508170;14.8154554056305;142.26469505831;16.3200000000002;1913.96615384615;1935.33791336342;1950.453;63.6000000000001;1967.696;97.8200000000002;5.16042583272667;0.0379351861141768;25071247.9242637;97.599;0.37
20160304;736393;1999.99;1994.01;2009.13;1986.77;604993;17.8731532890815;151.63262390302;22.3600000000001;1918.46769230769;1941.49525494786;1958.674;48.29;1978.084;73.1700000000001;3.79744864595552;0.0272451362256811;14979831.8870544;97.2084;0.36
20160307;736396;2001.76;1996.11;2006.12;1989.38;496818;20.2062994565827;125.395631082809;16.7399999999998;1922.63692307692;1947.23475447663;1964.3;53.71;1991.99;83.9300000000001;4.37630029773234;0.0402096155383263;16540803.8569279;97.116;0.36
20160308;736397;1979.26;1996.88;1996.88;1977.43;464165;20.0091199643789;74.2444910538925;24.3299999999999;1924.13769230769;1950.28477785981;1970.099;47.03;1992.172;61.48;3.20579002805327;0.0249891373543648;16894255.7059046;97.1908;0.36
20160309;736398;1989.26;1981.44;1992.69;1979.84;403812;20.4243312458218;69.5529869989357;13.4300000000001;1926.05615384615;1953.99670377792;1976.045;10.9100000000001;1992.734;43.76;2.24929324081213;0.0188813930808441;19528800.406457;97.1776;0.36
20160310;736399;1989.57;1990.97;2005.08;1969.25;437679;20.5416126629543;62.5879963678608;35.8299999999999;1929.38461538462;1957.38463675145;1979.832;3.11999999999989;1991.968;68.3;3.55494022183243;0.0208688309534221;18049207.087182;96.1966;0.36
20160311;736400;2022.19;1994.71;2022.37;1994.71;407862;23.001572603295;113.063785730362;32.8;1933.60230769231;1963.55657610846;1987.246;28.79;1996.408;92.3900000000001;4.7875427505441;0.0444864231353137;31502487.2626653;96.2259;0.36
20160314;736403;2019.64;2019.27;2024.57;2012.05;348785;24.4633466579405;117.614088787178;12.52;1937.60961538462;1968.89785457432;1995.987;19.6500000000001;1999.984;67.9400000000001;3.48106778705744;0.0204442375868968;36144405.5798069;96.581;0.36
20160315;736404;2015.93;2015.27;2015.94;2005.23;356028;25.0338722374154;97.8151315015955;14.4100000000001;1942.83576923077;1973.37710651962;1999.745;14.1700000000001;2007.318;67.8800000000001;3.48451015117682;0.0146235236342532;35516546.4329975;96.6511;0.37
20160316;736405;2027.22;2014.24;2032.02;2010.04;405702;26.0962057001102;122.180572960758;21.98;1949.51961538462;1978.5050011368;2003.822;47.96;2014.91;94.99;4.91608141887871;0.0166829451169582;40448277.1672445;95.7504;0.37
20160317;736406;2040.59;2026.9;2046.24;2022.16;453048;27.6976782911095;142.91126148018;24.0799999999999;1956.765;1984.41785817139;2008.541;51.3299999999999;2025.114;62.24;3.14605605681502;0.0198962064892996;48871927.0443278;94.8074;0.37
20160318;736407;2049.58;2041.16;2052.36;2041.16;650314;29.35390122376;156.485418438296;11.7700000000002;1964.36961538462;1990.62377644078;2013.5;60.01;2030.592;63.1299999999999;3.17803116111656;0.023331609402902;53940149.3391846;95.0613;0.37
20160321;736410;2051.6;2047.88;2053.91;2043.14;337660;30.4781339918052;137.522552041618;10.7699999999998;1972.92807692308;1996.43103582738;2018.484;29.4099999999999;2036.984;58.1999999999998;2.91963479482291;0.0352602846558783;47443932.6271438;95.4094;0.37
20160322;736411;2049.8;2048.64;2056.6;2040.57;341846;30.8680242346693;116.228171163362;16.03;1980.04423076923;2001.51379432001;2025.538;30.1600000000001;2043.758;49.8100000000002;2.49051245256227;0.029534588740365;40649358.0666055;95.6661;0.37
20160323;736412;2036.71;2048.55;2048.55;2034.86;363951;29.7775049179995;74.1606381005386;14.9400000000003;1985.47230769231;2004.86581390858;2030.283;20.78;2045.656;34.95;1.74596355207418;0.0231451703973566;40728922.7545385;96.0527;0.37
20160324;736413;2035.94;2032.48;2036.04;2022.49;340772;28.5223401551614;39.0590485917747;14.22;1989.66923076923;2007.825260203;2034.92;8.72000000000003;2044.726;56.6800000000001;2.86369653304771;0.00675363714058371;41721203.2870909;96.1199;0.37
20160328;736417;2037.05;2037.89;2042.67;2031.96;280909;27.3024550543034;51.0214864388874;10.71;1994.25461538462;2010.60856875509;2036.406;-12.53;2042.22;47.79;2.38644531230367;0.00854667288480884;35082261.867724;95.9617;0.37
20160329;736418;2055.01;2035.75;2055.91;2028.31;382233;27.4682720829269;74.5796151397848;27.5999999999999;1999.53269230769;2014.8372764927;2039.943;3.41000000000031;2042.902;65.4400000000003;1.62299289384282;0.0190169390903208;44841751.6723684;95.177;0.37
20160330;736419;2063.95;2058.27;2072.21;2058.27;359031;27.9983193608177;136.907284374423;17.1999999999998;2004.08846153846;2019.51467873149;2044.745;14.1499999999996;2045.732;41.7599999999998;2.19395535838069;0.0177959737396738;44952645.5906631;94.8412;0.37
20160331;736420;2059.74;2063.77;2067.92;2057.46;371528;27.7586889447973;118.570978349417;10.46;2009.41423076923;2023.34566170945;2047.997;23.0299999999997;2050.338;40.0999999999997;2.17319053736984;0.00929728994921683;38070568.5143941;94.6281;0.25
20160401;736421;2072.78;2056.62;2075.07;2043.98;374999;28.2948339015356;113.449274311033;31.0900000000001;2014.91346153846;2028.05369392759;2051.216;36.8400000000001;2057.706;56.8500000000001;2.2474127129764;0.0111926977296193;44166417.9468333;94.5626;0.37
20160404;736424;2066.13;2073.19;2074.02;2062.57;348571;27.8619579114984;116.616655817753;11.4499999999998;2019.31461538462;2031.68000879163;2052.871;30.1900000000001;2063.522;38.9100000000001;1.9193772752834;0.00703247133529846;45665299.4596121;94.5767;0.37
20160405;736425;2045.17;2062.5;2062.5;2042.56;415492;25.5332720741585;14.8394445983779;23.5700000000002;2023.05;2032.9647698591;2052.228;9.23000000000002;2061.554;4.58000000000016;0.224444890938413;-0.0022587569518978;32447602.5840254;94.6133;0.37
20160406;736426;2066.66;2045.56;2067.33;2043.09;375080;25.1321276480469;62.0029014879209;24.24;2028.22038461538;2036.17383939633;2053.914;29.6099999999999;2062.096;17.0799999999999;0.833341465080647;0.0144919822322007;33721203.8165471;94.3598;0.37
20160407;736427;2041.91;2063.01;2063.01;2033.8;380125;22.5570757170703;-36.3780476368496;32.8599999999999;2030.665;2036.7201404062;2054.434;-13.1000000000001;2058.53;-9.68999999999983;-0.472314291284842;0.00292373317139346;26062628.8240827;94.5356;0.37
20160408;736428;2047.6;2045.54;2060.63;2041.69;335953;20.7364273299281;-9.52953719144071;18.9400000000001;2033.01692307692;2037.75631751037;2055.6;-16.3499999999999;2053.494;-2.20000000000027;-0.107327544150662;0.00515237351045124;24551336.8050301;94.2109;0.37
20160411;736431;2041.99;2050.23;2062.93;2041.88;356784;18.6261594786922;-17.0910637944634;21.0499999999997;2034.88576923077;2038.15952536653;2056.094;-17.7499999999998;2048.666;5.27999999999997;0.259241620063729;-0.00633573559252763;20046121.4494718;94.0088;0.37
20160412;736432;2061.72;2043.72;2065.05;2039.74;423974;18.3344549288215;28.7457455557683;25.3100000000002;2037.26;2040.40338009352;2056.765;-11.0600000000004;2051.976;25.7799999999997;1.26624556715816;-0.00108045253034231;30588135.5506384;94.044;0.37
20160413;736433;2082.42;2065.92;2083.18;2065.92;419183;19.5482538720419;153.214080734649;21.46;2040.36230769231;2044.40496294176;2058.612;37.25;2055.128;45.3700000000001;2.28297494032241;0.0108911746909847;32920830.5633356;94.8021;0.37
20160414;736434;2082.78;2082.89;2087.84;2078.13;376587;20.3051817748835;163.096460920724;9.71000000000004;2044.34384615385;2048.05972837588;2060.916;16.1200000000003;2063.302;27.77;2.24491298691737;0.00480127521869809;33117049.9777797;94.944;0.37
20160415;736435;2080.73;2083.1;2083.22;2076.31;370145;20.5032856101595;125.235837987512;6.90999999999985;2047.86192307692;2051.17118281627;2061.711;38.8199999999999;2069.928;16.7800000000002;1.25157541812448;0.00701676815348455;24362506.251023;94.7018;0.37
20160418;736438;2094.34;2078.83;2094.66;2073.65;331688;21.510537496941;144.214206531934;21.0099999999998;2051.89153846154;2055.28249873853;2064.532;46.7400000000002;2080.398;34.6000000000004;1.47241939000462;0.023477563337376;28246943.2831639;94.4656;0.37
20160419;736439;2100.8;2096.05;2104.05;2091.68;389683;22.5698882629727;158.114256447997;12.3700000000003;2054.915;2059.61749885867;2070.095;58.8100000000002;2088.214;28.02;1.99345548467284;0.0162509520182789;30188669.134738;94.1132;0.37
20160420;736440;2102.4;2101.52;2111.05;2096.32;418488;23.2702925581484;139.178319065517;14.73;2058.09807692308;2063.69202277689;2073.669;40.6800000000003;2092.21;36.27;1.42899873599706;0.0287718797564688;26902247.7867646;94.537;0.37
20160421;736441;2091.48;2102.09;2103.78;2088.52;417529;22.6827427317689;87.0278437297642;15.2600000000002;2061.00384615385;2066.33849679814;2078.626;9.05999999999995;2093.95;46.3099999999999;2.26435944200237;0.0209803584064873;18601997.8736701;94.6499;0.37
20160422;736442;2091.58;2091.49;2094.32;2081.2;379058;21.9718960845285;57.7957426665282;13.1200000000003;2063.47923076923;2068.74244948403;2083.024;8.79999999999973;2096.12;24.9200000000001;1.20581034132369;0.0237093489132617;5545045.24222793;95.0753;0.37
20160425;736445;2087.79;2089.37;2089.37;2077.52;331974;20.862236790143;36.8008144084756;14.0599999999999;2065.29461538462;2070.55650191412;2087.604;7.05999999999995;2094.81;45.8799999999999;2.24691587778109;0.0124868880490855;2968660.95128651;94.757;0.37
20160426;736446;2091.7;2089.84;2096.87;2085.8;355719;20.0670081487856;56.7200344693715;11.0699999999997;2066.91461538462;2072.57016839849;2090.602;-2.64000000000033;2092.99;44.0999999999999;2.15374096503223;0.00443658268394117;3575820.12574201;94.5137;0.37
20160427;736447;2095.15;2092.33;2099.89;2082.31;410011;19.4904955876218;55.7328087290387;17.5799999999999;2068.58961538462;2074.72062855102;2091.875;-5.65000000000009;2091.54;53.1600000000001;2.60334281754563;0.00590411187743116;9346057.5666866;94.4046;0.37
20160428;736448;2075.81;2090.93;2099.3;2071.62;430984;17.2739060244576;-7.88267016189007;27.6800000000003;2069.59;2074.82437821283;2091.178;-26.5900000000001;2088.406;14.0900000000001;0.683409968375926;-0.00236455474761265;4046522.70045436;93.7716;0.37
20160429;736449;2065.3;2071.82;2073.85;2052.28;470472;14.5020035915009;-147.565480553598;23.5299999999997;2070.68961538462;2073.91729457351;2089.635;-26.1799999999998;2083.15;-17.1199999999999;-0.822120417591067;-0.0138659434475777;1725524.74090928;93.0482;0.3
20160502;736452;2081.43;2067.17;2083.42;2066.11;384111;13.4517438096518;-77.9169977385219;18.1199999999999;2072.43923076923;2074.63279032841;2088.344;-10.0500000000002;2081.878;-1.35000000000036;-0.0475408419051026;-0.00922029702970314;2711702.97721991;92.6008;0.37
20160503;736453;2063.37;2077.18;2077.18;2054.89;417339;11.0349107177794;-154.810533076431;26.54;2073.45153846154;2073.56014363047;2084.601;-28.21;2076.212;-17.3600000000001;-0.931927519949313;-0.0185644977168951;-3310745.59906356;93.074;0.37
20160504;736454;2051.12;2060.3;2060.3;2045.55;405856;8.03841857209272;-184.552332268893;17.8199999999999;2073.30192307692;2071.42298709423;2079.473;-36.6700000000001;2067.406;-43.2200000000003;-1.4230582535937;-0.019297339682904;-4760467.4073571;93.2766;0.37
20160505;736455;2050.63;2052.95;2060.23;2045.77;400853;5.56004531182998;-141.991278935927;14.46;2072.78961538462;2069.44270260907;2075.388;-41.0699999999997;2062.37;-50.1700000000001;-2.08705367800835;-0.0195785004637642;-9122459.78514106;93.7589;0.37
20160506;736456;2057.14;2047.77;2057.72;2039.45;379635;4.07425377958043;-115.82275991381;18.2699999999998;2072.68961538462;2068.2710166463;2071.944;-38.0100000000002;2060.738;-45.2600000000002;-2.07825590251334;-0.0146805952705972;-2819565.02803787;93.851;0.37
20160509;736459;2058.69;2057.55;2064.15;2054.31;378862;2.98738857591434;-70.4673748103204;9.84000000000015;2072.14769230769;2067.35853887046;2069.034;-17.1199999999999;2056.19;-32.79;-2.07905251141553;-0.0157814218100109;3616668.08949999;94.1528;0.37
20160510;736460;2084.39;2062.63;2084.87;2062.63;360020;4.1519541448265;16.6226051606641;26.1799999999998;2072.85;2068.98058278756;2068.303;19.0899999999997;2060.394;-7.19000000000006;-0.338994396312666;-0.00513567047705425;3649000.7589152;94.2693;0.37
20160511;736461;2064.46;2083.29;2083.29;2064.46;382198;3.42718979973097;-6.96181393104819;19.9299999999998;2073.59192307692;2068.55005109351;2065.234;1.09000000000015;2063.062;-23.3299999999999;-1.29662742998116;-0.00546774512118157;2313658.00079126;93.842;0.37
20160512;736462;2064.11;2067.17;2073.99;2053.13;378239;2.7923779646876;-36.1866291771427;20.8599999999997;2073.49384615385;2068.1271890846;2064.064;12.9900000000002;2065.758;-27.5899999999997;-1.13421369007419;-0.000576187478816663;868231.927043574;94.1655;0.37
20160513;736463;2046.61;2062.5;2066.79;2043.13;357988;0.867184897748302;-87.9874489782324;23.6599999999999;2073.67461538462;2066.07793298131;2062.195;-4.02000000000021;2063.652;-48.5400000000002;-2.15566285796242;-0.0167288835079729;-646923.966106421;94.6182;0.37
20160516;736466;2066.66;2046.53;2071.88;2046.53;350136;0.948390501739141;-27.1844660194147;25.3500000000001;2074.40769230769;2066.13336793547;2060.718;9.51999999999998;2065.246;-9.15000000000009;-1.35980717371072;0.00159194061916327;-343920.459911296;94.5681;0.37
20160517;736467;2047.21;2065.04;2065.69;2040.82;410896;-0.550361694584353;-90.5287752774598;25.8399999999999;2074.60846153846;2064.3311424178;2059.102;-11.48;2057.81;-18.0900000000001;-1.37777542260611;-0.001906275595772;-11300446.7930221;94.5705;0.37
20160518;736468;2047.63;2044.38;2060.61;2034.49;410132;-1.68482154418734;-105.441077045179;26.1200000000001;2074.06653846154;2062.74055742563;2058.753;-36.7599999999998;2054.444;-33.7999999999997;-0.855565777368909;-0.00146296504001209;-10541786.1165262;95.196;0.37
20160519;736469;2040.04;2044.21;2044.21;2025.91;384677;-3.15991320362855;-154.87571052855;21.72;2072.43653846154;2060.57859957557;2057.694;-24.4200000000001;2049.63;-23.3299999999999;-1.13067457605761;-0.00831251154515488;-9507305.5180805;95.3061;0.37
20160520;736470;2052.32;2041.88;2058.35;2041.88;350765;-3.30000025072786;-46.028093506721;18.3099999999999;2071.265;2059.79206628266;2057.212;-11.79;2050.772;1.20000000000027;0.0585046218651407;-0.00309420068101554;-9129677.13791744;95.2969;0.37
20160523;736473;2048.04;2052.23;2055.58;2047.26;305548;-3.71357272066962;-44.4715288470573;8.31999999999994;2070.00769230769;2058.67282187479;2056.147;1.43000000000006;2047.048;-2.59000000000015;-0.126302648454385;-0.0174391548606546;-14041001.3978304;95.244;0.37
20160524;736474;2076.06;2052.65;2079.67;2052.65;362734;-1.7600631433229;96.4784423671135;31.6300000000001;2069.30461538462;2060.328743601;2055.314;9.40000000000009;2052.818;18.9200000000001;0.919723499615975;0.00558750710480425;-9571133.03909506;95.632;0.37
20160525;736475;2090.54;2078.93;2094.73;2078.93;385916;0.945621718055008;178.610919216054;18.6700000000001;2068.91;2063.20600611519;2057.922;43.3299999999999;2061.4;31.8499999999999;1.54710034050779;0.0126426664880843;-906096.556994896;95.3895;0.37
20160526;736476;2090.1;2091.44;2094.3;2087.08;323099;3.01958425368684;151.955467937974;7.22000000000026;2068.43692307692;2065.76733886612;2060.521;42.4699999999998;2071.412;5.71000000000004;0.273941057095843;0.0208076168604373;-1834618.40700247;95.1449;0.37
20160527;736477;2099.06;2090.06;2099.06;2090.06;307915;5.32483029438208;140.992611308909;9;2068.72846153846;2068.93806849792;2065.766;59.02;2080.76;34.5999999999999;1.6759830657896;0.0154354806437168;3977074.90499751;95.7397;0.37
20160531;736481;2096.96;2100.13;2103.48;2088.66;451441;6.90273154798251;123.280359496009;14.8200000000002;2068.93538461538;2071.60682387907;2068.796;48.9200000000001;2090.544;32.8499999999999;2.46016583521043;0.0237248206928125;1033172.65737357;95.8412;0.29
20160601;736482;2099.33;2093.94;2100.97;2085.1;352517;8.24937519056948;99.0967319534788;15.8699999999999;2069.37923076923;2074.24712636678;2074.008;23.27;2095.198;52.72;1.58081155100501;0.0246269047743803;1843122.09370406;95.4214;0.37
20160602;736483;2105.26;2097.71;2105.26;2088.59;363272;9.68347633287476;95.3584156749142;16.6700000000001;2069.90076923077;2077.20073337947;2079.771;14.7200000000003;2098.142;38.6000000000004;2.83556645385672;0.0309795464693198;8454945.29254729;95.5545;0.37
20160603;736484;2099.13;2104.07;2104.07;2085.36;362778;10.207703993281;71.7867367673617;19.9000000000001;2070.05384615385;2079.28923496238;2085.68;9.0300000000002;2099.948;51.9200000000001;2.51510282619419;0.0222997146436857;9637387.11504419;93.9222;0.37
20160606;736487;2109.41;2100.83;2113.36;2100.83;344202;11.3221535392595;93.3524002035705;14.23;2071.34615384615;2082.15787925167;2091.389;10.3499999999999;2102.018;61.7799999999997;3.40042352110742;0.0290934431902759;8310954.92742629;94.0234;0.37
20160607;736488;2112.13;2110.18;2119.22;2110.18;353473;12.2832504366588;99.9860882299111;9.80999999999995;2073.14730769231;2085.01236694199;2097.798;13.0700000000002;2105.052;72.0900000000002;2.91426288298121;0.0170775473100615;13405484.1814931;93.8621;0.37
20160608;736489;2119.12;2112.71;2120.55;2112.71;356206;13.4538733569952;105.326697109538;8.42000000000007;2074.59692307692;2088.26071294751;2102.104;22.1599999999999;2109.01;66.7999999999997;3.47063533915353;0.0134867303408962;21370600.7929692;93.5436;0.37
20160609;736490;2115.48;2115.65;2117.64;2107.73;329032;13.927337202193;92.5722934457507;11.3899999999999;2076.60115384615;2090.85302600013;2104.598;18.52;2111.054;67.4400000000001;3.29290443546025;0.0119972772136821;22244848.5083271;94.0911;0.37
